date,market_return_1d,market_return_5d,market_return_20d,market_volatility_20d,market_drawdown,volume_change_1d,trading_value_change_1d,trading_value_ratio_20d,base_rate,usdkrw,bond3y,usdkrw_return_1d,usdkrw_return_5d,usdkrw_return_20d,bond3y_change_1d,bond3y_change_5d,bond3y_change_20d,base_rate_change,rate_spread_3y
2018-11-22,-0.0018257715292243626,-0.010689943800071822,0.00454092906923087,0.1802046444172652,-0.17435733673958165,-0.19015951201140158,-0.20954886889288304,0.716847795260007,1.5,1129.2,1.942,-0.0021208907741250282,0.0,-0.007732864674868112,-0.0040000000000000036,-0.001000000000000112,-0.040000000000000036,0.0,0.44199999999999995
2018-11-23,-0.006067491781086787,-0.018335919780350984,0.014700075680299962,0.17151458294806804,-0.17936691681302885,-0.11466261739733741,-0.1178287818922058,0.6502197595272166,1.5,1130.5,1.914,0.0011512575274530423,0.0017722640673460965,-0.009983361064891949,-0.028000000000000025,-0.03300000000000014,-0.05400000000000005,0.0,0.4139999999999999
2018-11-26,0.013887199941630124,-0.008640233365568961,0.04042261137223924,0.1714035887717125,-0.16797062110809502,0.19870743393176604,0.21226977381417655,0.8042942138818178,1.5,1128.9,1.914,-0.00141530296329051,0.0002658160552899691,-0.010951463115472237,0.0,-0.028000000000000025,0.020000000000000018,0.0,0.4139999999999999
2018-11-27,0.008211795560672863,0.010668483488297742,0.03935145115688643,0.1708624725493759,-0.161138165948161,-0.011235800251884864,0.021137667856176767,0.8418715964059892,1.5,1129.4,1.908,0.0004429090264859159,0.0031977260614675096,-0.008602528089887596,-0.006000000000000005,-0.03200000000000003,-0.02300000000000013,0.0,0.4079999999999999
2018-11-28,0.004242967380701179,0.018458791451850365,0.03933220611651933,0.17085920045421743,-0.1575789025493639,0.13111005603266213,0.02140058958491542,0.8728561357732894,1.5,1126.5,1.92,-0.002567735080573841,-0.004506892895015824,-0.011495261495261366,0.01200000000000001,-0.026000000000000023,-0.019000000000000128,0.0,0.41999999999999993
2018-11-29,0.0017373999020737774,0.022094372461806344,0.04463623935565697,0.16970325730730604,-0.15611528021714827,0.05926178825753037,0.1480396633667589,1.0112140736476365,1.5,1119.2,1.889,-0.006480248557478863,-0.008855827134254368,-0.016606625076882375,-0.030999999999999917,-0.052999999999999936,-0.052999999999999936,0.0,0.389
2018-11-30,-0.009278968197656945,0.018791902781493564,-0.003141236663625979,0.10912343972843849,-0.16394565969450203,0.447633924160745,0.35164488584940234,1.3640143330776846,1.75,1121.2,1.897,0.0017869907076484282,-0.008226448474126458,-0.0003566333808843192,0.008000000000000007,-0.016999999999999904,-0.08499999999999996,0.25,0.14700000000000002
2018-12-03,0.018389578973334597,0.023316062176165664,0.023807238168378708,0.12277265846280978,-0.14857097237745487,-0.2935371684427923,-0.25254598397195327,1.014952607078398,1.75,1110.7,1.924,-0.009364966107741735,-0.016121888564089026,-0.011392968402314185,0.026999999999999913,0.010000000000000009,-0.05800000000000005,0.0,0.17399999999999993
2018-12-04,-0.009868729488982542,0.004964668374427994,0.008764807030951394,0.12796279346546105,-0.15697349513012926,-0.11853144554611061,-0.07366423832248348,0.9418482545203436,1.75,1105.3,1.914,-0.004861798865580358,-0.02133876394545786,-0.016462003915287404,-0.010000000000000009,0.006000000000000005,-0.07000000000000006,0.0,0.16399999999999992
2018-12-05,-0.0067236440256635,-0.006009824206718917,0.006799184097908251,0.12919754101913797,-0.16264170525307353,-0.048161678232573,-0.12717949363716863,0.8367731858235583,1.75,1114.1,1.901,0.007961639373925689,-0.011007545494895798,-0.008190154010504824,-0.0129999999999999,-0.018999999999999906,-0.06299999999999994,0.0,0.15100000000000002
2018-12-06,-0.01724863941524657,-0.02484902953187329,-0.016912781548536815,0.1412285467853333,-0.1770849965405289,0.11450607280689185,0.17415557159742856,0.9921200255930366,1.75,1120.3,1.839,0.00556503006911413,0.0009828448892064134,0.00268504430323091,-0.062000000000000055,-0.050000000000000044,-0.127,0.0,0.08899999999999997
2018-12-07,0.004842595437127173,-0.010949398817528544,-0.008511486917677002,0.14217490275486774,-0.1730999520996327,-0.20708686943481025,-0.2060867287937881,0.7981073425337946,1.75,1119.8,1.834,-0.0004463090243684853,-0.0012486621476989201,-0.007533457413808398,-0.004999999999999893,-0.06299999999999994,-0.1259999999999999,0.0,0.08400000000000007
2018-12-10,-0.011875165938548427,-0.040342240975152266,-0.018814111782187726,0.14790442483737934,-0.18291952738304318,0.12902944742817923,0.12889452215856756,0.9130832066940274,1.75,1126.5,1.803,0.00598321128773005,0.014225263347438455,-0.0065261486903608334,-0.03100000000000014,-0.121,-0.14200000000000013,0.0,0.052999999999999936
2018-12-11,-0.0038268317903873417,-0.03448629623491717,-0.016534838108099414,0.1470467099930871,-0.1860463569109585,-0.06259994745035213,0.1616145243985998,1.0697967689600802,1.75,1130.1,1.792,0.003195739014647092,0.022437347326517587,-0.00282361245919005,-0.010999999999999899,-0.12199999999999989,-0.1479999999999999,0.0,0.04200000000000004
2018-12-12,0.015055538754526143,-0.013315854288324824,0.0007897430111774018,0.15719351345938964,-0.17379184629304367,0.15218576314703092,-0.055752206420786266,1.0178350657865969,1.75,1128.5,1.803,-0.0014158039111582532,0.012925231128265047,-0.005113285726879968,0.010999999999999899,-0.09800000000000009,-0.119,0.0,0.052999999999999936
2018-12-13,0.0035429868990006774,0.007558976183161592,-0.006504842759775253,0.1525713414354929,-0.1708646016286125,0.5525842765342344,0.5925745002836116,1.5715606226756744,1.75,1123.4,1.795,-0.004519273371732302,0.0027671159510846977,-0.0051363797378675136,-0.008000000000000007,-0.04400000000000004,-0.14800000000000013,0.0,0.04499999999999993
2018-12-14,-0.015582248112397612,-0.012921081637743193,-0.023620229994827158,0.1616615948986628,-0.18378439512480704,-0.010236874772770466,-0.21833370120100337,1.2141654615499435,1.75,1130.8,1.781,0.006587146163432367,0.00982318271119853,0.0020381036774479444,-0.014000000000000012,-0.05300000000000016,-0.16600000000000015,0.0,0.030999999999999917
