날짜,시가,고가,저가,종가,거래량,거래대금,상장시가총액
2019-05-27,1217.78,1225.07,1212.29,1217.97,90797895,3318334331657,1282380461013010
2019-05-28,1218.17,1227.15,1213.52,1220.82,225422064,7568770260762,1285553661051025
2019-05-29,1217.74,1217.74,1200.03,1204.88,117992258,4276642228030,1269424339356445
2019-05-30,1205.92,1217.01,1205.92,1215.75,135277533,4147587302541,1279759378966315
2019-05-31,1209.28,1222.39,1205.15,1217.07,124327790,4261003935558,1282553554038680
2019-06-03,1211.35,1236.65,1209.81,1234.97,111269719,4165166140581,1299687577056100
2019-06-04,1233.92,1236.66,1228.86,1233.37,109258574,3863266574464,1299016487389905
2019-06-05,1244.79,1246.43,1232.5,1234.85,104085236,4001340773130,1299686218753950
2019-06-07,1235.29,1242.47,1227.39,1236.74,97136204,3598152587427,1301123691135745
2019-06-10,1245.94,1253.68,1238.16,1253.15,95203390,3537447939180,1317809380969665
2019-06-11,1250.85,1261.26,1249.73,1259.3,94429463,3624810522988,1325185677857515
2019-06-12,1258.98,1263.27,1253.19,1256.29,105603127,3625256131597,1322443096350165
2019-06-13,1253.1,1255.24,1237.59,1249.49,146666485,5668230948887,1317771428080845
2019-06-14,1246.15,1251.71,1240.7,1245.77,111898113,4050880386500,1313828325216090
2019-06-17,1243.27,1250.72,1239.96,1243.43,96128559,3372182555045,1310788600105875
2019-06-18,1242.34,1251.26,1242.34,1247.85,141083093,4037451451280,1315321770197600
2019-06-19,1261.96,1266.84,1260.11,1265.36,112050299,3965844300677,1332319740017810
2019-06-20,1262.81,1269.84,1262.2,1269.55,87014085,3260873094749,1337004671038155
2019-06-21,1270.56,1270.8,1262.04,1265.8,120554736,4328249916160,1332834248346470
2019-06-24,1267.8,1270.54,1263.66,1265.11,93018890,3085691183737,1332392915411575
2019-06-25,1264.26,1271.48,1258.3,1263.3,93630565,3424123687067,1330002678924370
2019-06-26,1263.1,1268.59,1260.54,1264.33,93345059,3386652415424,1330277270593545
2019-06-27,1264.22,1277.34,1262.37,1271.08,123038992,4719103892625,1336859651514540
2019-06-28,1272.12,1273.71,1263.87,1267.97,124913226,3940231057692,1333413870102405
2019-07-01,1277.9,1278.31,1266.56,1269.04,202720568,5848779370888,1334533861678170
2019-07-02,1263.81,1269.96,1257.57,1262.85,140212024,4144033743121,1328774779572060
2019-07-03,1261.25,1266.18,1245.07,1247.3,171833123,4388750405446,1312937076331780
2019-07-04,1250.52,1256.12,1243.67,1255.74,131656617,3965169485463,1320740921892455
2019-07-05,1256.79,1258.88,1246.41,1255.98,113653734,3600158487726,1322236574693720
2019-07-08,1243.01,1244.06,1227.94,1228.39,142635526,4012459974962,1293608538457940
2019-07-09,1233.2,1236.12,1222.38,1222.38,120034097,4108225849009,1284842777366310
2019-07-10,1229.91,1234.37,1226.63,1227.71,114779096,3892890106996,1289153569663805
2019-07-11,1235.78,1246.51,1235.22,1241.53,153947629,4856974398325,1303079963781900
2019-07-12,1243.44,1248.28,1239.06,1245.34,96577340,3363728917508,1307080931183420
2019-07-15,1242.76,1247.48,1237.03,1244.3,139264003,3746603111385,1304988976005305
2019-07-16,1245.05,1253.4,1242.59,1250.91,197288200,5016510712379,1311254261476135
2019-07-17,1242.65,1243.05,1234.07,1239.34,164650228,4109158890557,1299688520812995
2019-07-18,1237.3,1239.45,1231.51,1235.39,129267092,3845853659626,1294956717248950
2019-07-19,1244.42,1255.03,1242.63,1253.54,155389643,4060874948007,1313231489022700
2019-07-22,1250.97,1257.26,1249.27,1253.64,90709607,3047184423655,1312760761243840
2019-07-23,1255.7,1262.47,1255.17,1258.69,146124299,4479511754885,1318244278726225
2019-07-24,1255.59,1261.62,1244.94,1246.24,139716106,4021238910250,1305936479540360
2019-07-25,1250.02,1252.42,1236.4,1244.36,136974080,4699430754889,1301541160673950
2019-07-26,1237.09,1241.27,1232.24,1240.08,137934451,4388606999451,1296588842648555
2019-07-29,1235.4,1238.07,1215.88,1218.12,121062062,3648217963941,1274135814407600
2019-07-30,1222.58,1228.01,1220.99,1223.26,103703297,3136860593334,1279349170913700
2019-07-31,1221.3,1224.26,1204.64,1212.99,141512620,5005413543218,1270590102760825
2019-08-01,1206.94,1218.34,1204.25,1210.07,124777210,3995588725879,1266444016932015
2019-08-02,1195.18,1201.49,1190.59,1196.25,150274603,4980053320003,1252426317304700
2019-08-05,1188.23,1189.47,1164.13,1165.01,209588981,6210701012911,1218986761221130
2019-08-06,1136.38,1165.55,1132.32,1146.7,263673548,7242051350126,1199822078360515
2019-08-07,1153.08,1155.45,1136.55,1141.53,227869727,5532836066535,1194382148567830
2019-08-08,1151.42,1157.8,1143.9,1146.11,267978687,6889791905627,1201075087214990
2019-08-09,1158.24,1162.26,1155.32,1156.54,200318432,4853176664423,1211647005617015
2019-08-12,1159.67,1163.59,1154.14,1158.95,145985452,3682568476649,1214063684821775
2019-08-13,1150.53,1155.24,1146.45,1147.34,134056959,3825633188542,1201964187952035
2019-08-14,1161.4,1165.69,1155.5,1156.76,139608345,4467699525573,1210466102930305
2019-08-16,1146.98,1152.59,1141.39,1152.22,135328630,3836304579842,1204455416120055
2019-08-19,1158.44,1161.01,1154.23,1158.03,119303963,3037784965585,1212023692822240
2019-08-20,1160.08,1174.24,1156.53,1171.85,130359774,3494205935220,1225338167708380
2019-08-21,1167.81,1179.39,1167.64,1174.78,109835926,3440797890336,1228645133179660
2019-08-22,1175.78,1176.55,1165.39,1165.67,124978598,3814446844053,1219783818233325
2019-08-23,1159.59,1167.97,1158.91,1164.21,105787412,3164026334391,1218378566146970
2019-08-26,1143.86,1149.37,1140.58,1143.75,121496126,3640948971279,1196585967782030
2019-08-27,1151.79,1157.62,1145.98,1150.08,149314402,4494960491895,1202722359980495
2019-08-28,1153.34,1162.69,1150.85,1161.26,147757205,3544855742118,1215062044220855
2019-08-29,1161.95,1165.0,1152.04,1155.83,119369054,3692301290394,1209843131942780
2019-08-30,1167.74,1179.46,1167.06,1177.09,145633035,4189185681113,1231993657614875
2019-09-02,1173.52,1181.35,1171.65,1178.74,115710646,3257996316045,1233798400687965
2019-09-03,1176.5,1181.87,1171.04,1174.68,126157341,3632001142556,1230782266652490
2019-09-04,1173.35,1190.29,1172.65,1190.29,118685726,3857858509401,1246047129202440
2019-09-05,1194.52,1209.72,1193.4,1202.82,136102615,5001787541868,1257796189805060
2019-09-06,1210.86,1211.46,1203.46,1206.78,92466135,3248694670225,1260477873819580
2019-09-09,1209.64,1220.8,1208.96,1214.33,108586815,3632640488163,1267457458394495
2019-09-10,1217.07,1221.48,1213.56,1219.79,130828229,3900969828303,1274127373138025
2019-09-11,1226.9,1232.02,1224.49,1229.75,170028532,5762059595063,1285207249798455
2019-09-16,1233.16,1236.66,1224.72,1236.65,162087559,5259105337902,1293736120056995
2019-09-17,1234.04,1238.65,1231.65,1235.5,126150961,4013420718733,1293728966978395
2019-09-18,1236.65,1244.74,1232.82,1241.2,115001950,3741643501346,1298686269016600
2019-09-19,1241.71,1254.9,1241.36,1248.66,108013096,4019047298365,1304793538999345
2019-09-20,1249.23,1256.11,1246.41,1255.28,123574755,4415673487491,1312248423778115
2019-09-23,1252.77,1257.62,1251.18,1255.45,103442093,3434555867040,1311559204247850
2019-09-24,1253.95,1260.25,1249.55,1259.36,117429443,3693199553679,1316325765842950
2019-09-25,1253.68,1254.37,1240.66,1242.0,124032454,4370740384004,1298566130352885
2019-09-26,1247.98,1251.33,1238.01,1244.5,140208009,4514194220953,1300486421197850
2019-09-27,1237.78,1237.96,1225.21,1229.06,100484391,3272297374597,1284909136051500
2019-09-30,1225.92,1239.73,1223.47,1238.29,129734831,3626085817574,1293750430355635
2019-10-01,1238.29,1247.48,1235.94,1244.73,137875396,4357823228562,1301792457277700
2019-10-02,1235.42,1235.55,1218.78,1218.78,557483788,4731818732039,1275376730499845
2019-10-04,1216.65,1226.58,1213.53,1214.14,298538950,4858650815598,1269459052390960
2019-10-07,1222.33,1225.48,1212.86,1218.31,230409736,4787450411450,1273774974105970
2019-10-08,1223.97,1235.88,1220.21,1235.13,296014305,6923416725590,1290315849335470
2019-10-10,1224.12,1232.15,1212.63,1224.06,263565739,6275568506189,1278656275942780
2019-10-11,1236.57,1240.31,1231.89,1233.99,164171236,4241005033898,1288312198457810
2019-10-14,1249.28,1254.58,1247.27,1248.44,200241066,4623274212149,1303344004836735
2019-10-15,1246.55,1252.47,1246.55,1249.35,240429025,4367986278677,1304130267487340
2019-10-16,1258.05,1263.96,1253.78,1258.39,170705427,4702603866844,1313679489997450
2019-10-17,1256.71,1259.93,1249.82,1254.2,129504973,4047733806087,1310179291937395
2019-10-18,1256.29,1260.41,1239.79,1242.13,274830067,5594431464937,1297816124944445
2019-10-21,1246.61,1248.74,1241.69,1248.51,193136035,4501261948888,1303433597785125
2019-10-22,1256.35,1270.33,1254.63,1266.0,247611717,6855164782312,1320626191863310
2019-10-23,1263.85,1267.1,1258.46,1263.38,274990464,7040332861029,1318033462215200
2019-10-24,1269.25,1271.18,1252.79,1265.05,282918104,8588557289566,1320925577392890
2019-10-25,1267.96,1268.45,1258.52,1264.36,182153011,6107243840376,1321085717886620
2019-10-28,1269.36,1274.88,1265.04,1266.55,205577975,5833111435249,1323978477281620
2019-10-29,1273.67,1274.63,1263.3,1267.43,183448893,5837748205842,1324830253150510
2019-10-30,1267.77,1267.77,1256.4,1258.68,173403705,5841397711464,1316917586271810
2019-10-31,1264.96,1274.52,1260.34,1260.41,212307166,5800872485690,1318842099322865
2019-11-01,1261.74,1272.4,1258.9,1271.86,137517160,4132609422151,1329601823560430
2019-11-04,1279.1,1291.46,1279.1,1290.75,255070930,5599086340905,1348921871205635
2019-11-05,1292.82,1299.68,1289.41,1299.47,256897211,5970565769611,1357355635608700
2019-11-06,1299.13,1307.95,1295.78,1298.81,227919394,6210976976816,1356677968766870
2019-11-07,1296.35,1300.12,1292.17,1297.71,177569522,5751369179857,1356193321975415
2019-11-08,1304.24,1305.68,1289.76,1292.4,194214090,5198566274375,1350879042226045
2019-11-11,1293.34,1293.34,1279.82,1281.94,135907385,4096852643965,1341464299941450
2019-11-12,1286.24,1294.29,1281.79,1294.29,258564617,4677382649735,1352801975637895
2019-11-13,1288.43,1289.24,1280.25,1283.04,242503193,4370308505541,1340049034596730
2019-11-14,1285.95,1294.53,1282.63,1294.53,311929720,5936905789653,1351572799755680
2019-11-15,1294.19,1311.53,1291.4,1309.99,251610638,5618595208954,1366945636543555
2019-11-18,1309.38,1311.84,1303.28,1308.94,258726287,4818423679644,1365557913939685
2019-11-19,1302.74,1305.07,1293.49,1303.65,187276898,4916316589685,1360301712600045
2019-11-20,1295.15,1299.69,1284.9,1285.1,174925658,4920824254742,1342298771069235
2019-11-21,1283.87,1285.72,1260.61,1266.1,152831256,4927741152269,1323287418663160
2019-11-22,1267.51,1273.67,1265.1,1270.6,164583048,4371782755623,1326557327161155
2019-11-25,1281.55,1289.56,1280.33,1284.46,143033306,4254767274414,1341350473427755
2019-11-26,1289.19,1296.92,1283.17,1283.39,204362029,7059010723749,1339641446131955
2019-11-27,1290.97,1292.9,1280.36,1287.19,133510112,3790946750281,1344231885861345
2019-11-28,1280.04,1286.46,1278.45,1278.79,118221765,3863648062983,1336956536378930
2019-11-29,1282.52,1282.6,1256.79,1258.92,125500857,4422610298981,1317059431760330
2019-12-02,1265.57,1270.98,1259.91,1261.86,123697288,4114934585030,1320163872469405
2019-12-03,1250.59,1257.84,1246.02,1255.43,147326249,4677684431508,1314642040369595
2019-12-04,1247.01,1249.03,1238.92,1246.62,143562560,5265802654502,1305516032693725
2019-12-05,1253.46,1257.31,1237.88,1241.5,122074978,4312477030639,1299534485914830
2019-12-06,1249.64,1258.12,1248.21,1256.16,121934482,3743533620587,1313356249312080
2019-12-09,1263.84,1265.08,1258.13,1262.17,113676829,3543038564847,1317647350468100
2019-12-10,1257.02,1269.59,1256.2,1267.79,104405106,3263881415997,1323535766188720
2019-12-11,1267.22,1275.12,1263.98,1271.87,127008165,3813615395813,1328223923052300
2019-12-12,1282.31,1295.61,1282.2,1294.01,207600608,7813929473006,1349581047833710
2019-12-13,1313.0,1315.82,1308.55,1315.82,158129962,5642230549120,1375545249182355
2019-12-16,1313.56,1318.92,1312.67,1313.89,114154061,4069306722202,1373584921471255
2019-12-17,1322.7,1334.99,1317.6,1334.91,155809572,5860863816164,1392755359900515
2019-12-18,1334.59,1340.83,1328.51,1333.66,126282589,4670626258789,1391690306639230
2019-12-19,1337.49,1340.93,1327.53,1334.35,125850519,4434321902712,1393163495283185
2019-12-20,1340.01,1341.52,1333.17,1339.21,131774637,4832621555289,1398441957932695
2019-12-23,1341.73,1343.11,1333.54,1338.56,126063510,4971504943520,1399228056136300
2019-12-24,1340.39,1340.64,1326.86,1328.57,121570306,4477688564738,1389666372153725
2019-12-26,1329.87,1335.24,1323.87,1335.23,156466120,5161321996425,1395479593026370
2019-12-27,1328.24,1348.7,1323.6,1341.38,145325685,5587920808554,1398541485597980
2019-12-30,1339.14,1343.1,1334.89,1336.59,110746538,4175161071440,1394948857017105
2020-01-02,1338.83,1340.45,1320.03,1322.39,118900852,4942579091165,1379913645857925
2020-01-03,1334.48,1342.07,1315.75,1322.79,145416219,5762646517226,1379499978255290
2020-01-06,1308.27,1315.58,1306.71,1310.38,126338892,4668318231614,1365151926578955
2020-01-07,1318.05,1327.91,1316.48,1324.2,137002740,4888163075337,1379941036109135
2020-01-08,1313.54,1321.43,1304.81,1313.42,233310881,8213033525733,1364837666339480
2020-01-09,1334.69,1338.54,1327.54,1338.54,176751924,7033126066917,1389439874545635
2020-01-10,1340.64,1351.17,1337.65,1350.93,169661144,6260271370157,1402341514820245
2020-01-13,1349.36,1365.24,1349.0,1364.63,136788251,5602547139407,1417052846480725
2020-01-14,1373.66,1380.33,1366.82,1370.45,170581226,6412681978603,1423031640318615
2020-01-15,1363.46,1368.67,1358.46,1362.57,116424268,4663990759938,1416658901578645
2020-01-16,1363.1,1376.72,1359.34,1376.28,139338922,6038371343952,1428604364176580
2020-01-17,1386.35,1390.37,1374.73,1378.26,124108874,5153768932201,1430186885106565
2020-01-20,1385.68,1396.68,1383.93,1386.96,131550276,5532840360448,1437774019746260
2020-01-21,1384.5,1388.92,1370.25,1371.26,126276641,4977927708312,1422088858639530
2020-01-22,1369.81,1391.4,1367.36,1389.67,122782654,5319933736046,1439280953144560
2020-01-23,1379.49,1383.43,1370.12,1372.95,124282198,5776703456644,1425293527050895
2020-01-28,1337.59,1343.44,1321.62,1328.55,202376042,8200584306845,1379352975186930
2020-01-29,1336.68,1342.25,1327.52,1334.95,121603704,5625717998496,1385698651165410
2020-01-30,1332.08,1336.06,1303.69,1309.53,153086164,6395450181006,1361612503914835
2020-01-31,1318.19,1323.91,1291.81,1291.81,148102287,6308871496068,1342886511270630
2020-02-03,1271.94,1300.41,1270.19,1295.19,179592815,7107808915725,1344251945474980
2020-02-04,1296.57,1323.65,1296.03,1321.1,150659416,6862456546734,1369937608406670
2020-02-05,1334.2,1337.17,1318.68,1326.48,147444989,6719474277175,1374421775422010
2020-02-06,1338.42,1365.86,1336.8,1364.58,160277547,6936754562106,1414920610100330
2020-02-07,1360.12,1361.92,1344.79,1354.17,164627926,7484996525372,1404711187974145
2020-02-10,1336.18,1348.55,1333.21,1346.45,120740628,4727512210282,1398453873883540
2020-02-11,1354.03,1367.75,1352.26,1360.39,128883985,6046224636930,1413271913677815
2020-02-12,1362.79,1373.34,1355.11,1370.69,156527451,6242520215392,1423515039331380
2020-02-13,1376.36,1383.26,1366.44,1368.46,180199336,8001095649393,1420697284763920
2020-02-14,1368.33,1382.07,1360.66,1376.79,132935050,5754067559253,1427405677750565
2020-02-17,1376.21,1381.5,1368.0,1375.82,124511658,5073447319342,1426794799395075
2020-02-18,1365.08,1369.53,1351.05,1353.48,146827554,5989142499219,1405345872923640
2020-02-19,1362.14,1365.22,1342.68,1355.87,146186478,6288458958205,1406415698480450
2020-02-20,1364.9,1369.04,1340.61,1347.98,138873656,6099822502555,1396865358647620
2020-02-21,1327.8,1341.34,1325.98,1327.9,207957560,6037229279597,1375207583481185
2020-02-24,1296.37,1301.31,1276.15,1276.15,197848053,7787373672874,1321520761256480
2020-02-25,1274.13,1293.57,1271.17,1292.84,174396751,7176460292654,1338887752846850
2020-02-26,1266.38,1283.96,1263.03,1275.26,167895796,7199496471830,1322089244423950
2020-02-27,1273.19,1281.43,1257.0,1262.01,178045150,7636447791145,1308318685991660
2020-02-28,1240.42,1248.1,1216.81,1220.65,269132929,10127910436148,1265094546607140
2020-03-02,1228.45,1242.21,1210.44,1232.87,222143606,8293726330603,1276498720956400
2020-03-03,1264.78,1265.2,1235.05,1238.17,191872966,8283752417134,1282334164940225
2020-03-04,1231.47,1270.74,1231.47,1267.59,169614534,7473637319976,1311481946137165
2020-03-05,1279.25,1285.56,1267.3,1282.5,208407082,7889110670872,1327983752444280
2020-03-06,1261.63,1268.98,1249.23,1254.66,201543061,7316511916502,1299317023750585
2020-03-09,1216.17,1222.67,1194.98,1200.0,267010218,9587968906980,1244646361502540
2020-03-10,1194.22,1211.31,1188.9,1207.85,269045968,10432108288759,1251557295962310
2020-03-11,1207.75,1209.53,1165.95,1171.68,265987045,9327867452160,1215419579607520
2020-03-12,1157.65,1165.39,1111.96,1128.75,329233891,11860693761370,1169709491813855
2020-03-13,1057.42,1120.92,1037.27,1094.72,415746405,13816591357700,1131503954922180
2020-03-16,1116.57,1116.57,1059.76,1060.04,268853265,9495240796963,1094914667841155
2020-03-17,1015.28,1069.29,1013.36,1036.45,316023824,11042892937820,1071027170934110
2020-03-18,1044.5,1050.65,984.31,984.4,303764724,10107878568443,1017068449686085
2020-03-19,1007.88,1008.44,895.67,907.07,445936270,13186125866089,934146841292220
2020-03-20,933.28,976.56,913.65,975.37,376413260,11356184337223,1006778986115645
2020-03-23,917.3,945.28,907.83,922.74,317601776,11027160757410,953430926610755
2020-03-24,949.47,1005.26,939.91,1005.26,344678917,11731248618853,1037612878631350
2020-03-25,1041.86,1063.74,1025.09,1061.98,445921974,14268473281691,1096366142155395
2020-03-26,1057.64,1081.02,1045.87,1048.39,468972050,14564516827141,1082975322364365
2020-03-27,1092.92,1094.91,1036.41,1068.63,451821425,15070569456195,1102200593362375
2020-03-30,1039.18,1075.46,1031.75,1066.38,291545642,9341916457030,1101322686105800
2020-03-31,1079.52,1090.97,1069.0,1089.34,403275668,15429131048956,1126564065508950
2020-04-01,1078.98,1093.83,1041.8,1041.83,451173329,14619989279590,1078642143683205
2020-04-02,1047.03,1068.6,1028.58,1066.99,331226531,11752665039964,1105439801292290
2020-04-03,1070.04,1079.16,1055.02,1066.56,288620318,9650331939305,1104893912282420
2020-04-06,1078.94,1109.69,1075.85,1108.13,280327869,9414794645999,1147823439839620
2020-04-07,1129.69,1137.11,1106.74,1126.2,351744825,12324420483874,1166620667080475
2020-04-08,1120.92,1135.32,1111.78,1112.85,277380762,9548521907781,1154423445341260
2020-04-09,1132.26,1133.49,1118.72,1129.83,277043844,9358338512903,1172452173306725
2020-04-10,1127.88,1140.67,1120.46,1139.89,394788111,11079787255689,1187393484298735
2020-04-13,1133.91,1135.38,1118.64,1118.64,297456885,9604575623423,1164464959411675
2020-04-14,1131.89,1142.77,1124.74,1137.98,337526678,9398617470879,1184884176524815
2020-04-16,1126.97,1142.15,1121.26,1138.77,358998969,10365230406627,1186262482169490
2020-04-17,1163.1,1183.65,1162.28,1175.32,576405258,14420854470057,1223257961927475
2020-04-20,1170.59,1180.42,1158.38,1161.69,469943487,12540593783879,1211185721064330
2020-04-21,1153.12,1161.12,1127.69,1149.15,464263468,14124069569755,1199379735673435
2020-04-22,1134.01,1161.82,1127.42,1160.58,319937415,10088826894207,1210294095071725
2020-04-23,1167.94,1175.59,1159.57,1168.98,240515544,8893537440660,1221527829823565
2020-04-24,1163.11,1165.28,1148.49,1153.1,256654568,9016945622105,1206161186213580
2020-04-27,1158.08,1178.36,1155.55,1174.23,232010911,7914804558312,1228118572820055
2020-04-28,1179.0,1185.66,1166.38,1180.15,251482115,8311019981813,1234734109238205
2020-04-29,1181.13,1194.22,1178.76,1187.44,247817229,8490188267386,1242529172409880
2020-05-04,1161.66,1169.12,1153.71,1154.69,246367892,8795240616158,1207872532417825
2020-05-06,1169.31,1175.51,1157.99,1175.48,207778271,7334655974491,1229986526157340
2020-05-07,1170.69,1181.75,1168.73,1174.5,201955045,6867281908439,1229721332997530
2020-05-08,1184.66,1192.78,1182.94,1186.03,237755972,8729677930658,1242420192169830
2020-05-11,1191.18,1196.28,1178.05,1179.85,228268626,8162140230572,1236021958440165
2020-05-12,1181.83,1182.3,1161.91,1172.66,256194538,10040490688228,1228146881371080
2020-05-13,1157.28,1183.44,1157.04,1183.44,227092891,9431179326670,1240461141540845
2020-05-14,1171.76,1177.42,1166.58,1174.01,256981292,11475190376174,1231506443185800
2020-05-15,1181.95,1182.6,1166.22,1174.27,270580204,10631967805313,1232409694180705
2020-05-18,1178.23,1185.13,1170.53,1180.12,217212137,9110950974351,1237969224336480
2020-05-19,1205.19,1210.23,1199.69,1207.8,353432357,11866849467410,1265882447296380
2020-05-20,1202.2,1215.14,1202.2,1213.54,196448375,7518268453345,1272188975547470
2020-05-21,1222.05,1223.3,1215.51,1218.66,233420604,8659546879170,1277731938313270
2020-05-22,1219.1,1220.13,1194.7,1200.34,225344178,8890020572778,1259832648228630
2020-05-25,1206.55,1214.92,1198.31,1214.81,182008848,7775841715155,1276133213115495
2020-05-26,1218.3,1235.92,1215.52,1235.92,275272649,11167762829733,1298793971181060
2020-05-27,1233.3,1243.99,1228.68,1236.27,327438375,11533862945160,1297992066306870
2020-05-28,1247.8,1252.82,1221.07,1236.92,330660013,12681724374361,1295521607016765
2020-05-29,1229.83,1243.65,1223.32,1238.06,350319123,12615372689079,1297448765014335
2020-06-01,1242.9,1263.67,1241.39,1262.84,253813578,10992941074969,1322967101051400
2020-06-02,1260.67,1277.72,1258.79,1276.08,331077820,10347908855227,1336803619537365
2020-06-03,1290.18,1324.26,1289.41,1317.4,583173845,17842904650194,1375818612089560
2020-06-04,1340.48,1347.72,1312.47,1320.1,453367187,14886008100525,1379217273007215
2020-06-05,1319.5,1341.79,1311.61,1338.3,368866521,11564545697663,1397588480123160
2020-06-08,1359.1,1360.23,1334.07,1338.99,365425576,12304459472682,1398862703532860
2020-06-09,1353.07,1356.87,1325.99,1341.85,357143106,13310408662933,1401521171185190
2020-06-10,1340.81,1349.64,1334.78,1345.95,345081042,13062569874525,1407020744368915
2020-06-11,1338.05,1348.66,1314.31,1332.79,393878984,17722250273198,1395693849353350
2020-06-12,1279.3,1306.48,1275.73,1303.02,345707178,15657388342041,1378486480112000
2020-06-15,1289.69,1299.16,1237.04,1237.04,396419076,18044635054067,1311050812237675
2020-06-16,1274.19,1306.16,1266.27,1306.15,396953016,14446622192203,1382629294044145
2020-06-17,1303.44,1316.81,1285.36,1308.07,495734523,15555535885743,1384940566160225
2020-06-18,1303.32,1310.77,1295.05,1302.89,313549076,11543816848642,1378864576696590
2020-06-19,1314.88,1315.49,1287.38,1309.25,346242464,11755200313191,1384387158024730
2020-06-22,1299.48,1313.27,1296.44,1303.49,234771740,10389818252766,1377941915905065
2020-06-23,1318.3,1324.38,1293.37,1306.24,245724694,12825543344511,1381842845676480
2020-06-24,1314.28,1334.51,1312.91,1326.33,326423591,13620500069000,1401336674150520
2020-06-25,1306.81,1316.48,1295.63,1295.63,230957583,10030125267255,1369543901807370
2020-06-26,1312.47,1316.39,1298.86,1310.95,228043924,9426601595993,1384341701708680
2020-06-29,1293.07,1303.6,1281.68,1285.76,217359860,9100888966522,1356805452769090
2020-06-30,1306.16,1311.53,1294.36,1294.84,272100478,11683714671933,1366141954867405
2020-07-01,1308.22,1310.59,1289.67,1293.16,200477549,9080286533486,1363415142785080
2020-07-02,1298.44,1310.94,1296.03,1310.86,188447192,9488493444864,1382474417156660
2020-07-03,1318.66,1321.74,1308.39,1320.76,176484236,9499919505149,1391092896912200
2020-07-06,1325.12,1343.88,1322.46,1341.78,195408767,9550152494361,1410493982291945
2020-07-07,1351.15,1352.23,1325.91,1326.12,295615323,13620278672269,1396142278052755
2020-07-08,1328.4,1333.83,1319.5,1323.49,220146761,11467338866846,1391620315733745
2020-07-09,1332.04,1339.26,1329.13,1329.86,226903290,11784674947626,1398845815391855
2020-07-10,1332.59,1333.56,1313.78,1321.63,256232161,13558886926831,1388878647313525
2020-07-13,1334.62,1345.63,1329.17,1342.96,196884788,9610757381493,1411587342706730
2020-07-14,1335.94,1341.71,1329.81,1341.71,199191746,10350975442729,1410620888595670
2020-07-15,1356.54,1362.7,1346.5,1353.16,319276956,13161596122176,1422535618372210
2020-07-16,1353.34,1354.66,1334.88,1339.2,211934299,9791494474356,1408697150033055
2020-07-17,1342.22,1353.12,1342.22,1350.91,198227389,9453973104104,1420439038668460
2020-07-20,1356.38,1356.38,1339.99,1348.46,257767160,11591849179305,1418264927592365
2020-07-21,1362.89,1372.4,1359.55,1368.15,459691863,14856207758394,1438064557902020
2020-07-22,1366.23,1373.42,1361.6,1364.89,404872769,14264221590301,1438213066726945
2020-07-23,1363.54,1363.54,1350.49,1359.71,345202007,15769778225271,1429351847683155
2020-07-24,1348.12,1362.2,1346.46,1350.43,372002417,14420888709853,1418195383454790
2020-07-27,1351.81,1370.28,1350.97,1361.96,314092692,12729560485102,1429283982964820
2020-07-28,1375.91,1396.77,1375.03,1391.57,407937506,17673063557796,1456991984730000
2020-07-29,1393.39,1405.58,1388.3,1395.81,305747480,14053254643446,1461418899018640
2020-07-30,1404.42,1408.52,1396.68,1398.36,274898914,13723738806437,1463725180814875
2020-07-31,1406.79,1408.71,1386.58,1387.5,255819596,12895228988281,1454379654888435
2020-08-03,1389.24,1392.28,1380.08,1390.09,260064097,13352132870100,1457825916368085
2020-08-04,1403.97,1411.51,1399.29,1406.53,296365536,13719729049840,1475665868693590
2020-08-05,1410.83,1424.94,1406.68,1424.81,338801269,16958241501938,1499027983625160
2020-08-06,1430.93,1451.91,1430.93,1445.69,373513439,18074235326899,1518594055533025
2020-08-07,1449.12,1457.91,1438.87,1451.0,398297463,18387709610959,1527744617632005
2020-08-10,1451.79,1473.53,1448.61,1469.05,351137751,17936423654474,1547800603321690
2020-08-11,1472.79,1493.73,1472.62,1486.37,380302184,18315366599634,1567712877941435
2020-08-12,1483.24,1490.59,1466.62,1490.59,372446073,16956037216576,1574444591874635
2020-08-13,1505.82,1509.0,1480.1,1495.85,398250513,19438046819602,1583307098161895
2020-08-14,1488.18,1492.04,1461.81,1474.36,347268058,16757397094666,1561298038945920
2020-08-18,1476.04,1485.22,1435.97,1443.8,338328063,18350583506938,1524968736053605
2020-08-19,1459.06,1463.12,1446.38,1449.31,227381167,13756140988168,1533549929143150
2020-08-20,1435.95,1446.56,1393.01,1395.57,338807717,16609706215413,1476837350976380
2020-08-21,1416.41,1432.18,1400.28,1415.36,241552707,12831832206090,1497355122704805
2020-08-24,1418.88,1435.76,1402.88,1433.12,209321910,11120667204330,1516087991524160
2020-08-25,1447.2,1456.19,1438.84,1453.82,270682361,12431322961932,1538969198856725
2020-08-26,1454.43,1460.62,1436.27,1456.67,280018637,13236054102963,1540274522689745
2020-08-27,1458.33,1461.05,1444.19,1444.62,313251264,14896505516610,1526036360641290
2020-08-28,1455.85,1466.28,1442.99,1448.56,339444030,13390804151212,1531504471074500
2020-08-31,1463.53,1466.03,1428.82,1429.09,389945544,19088060817153,1513453216934190
2020-09-01,1437.87,1446.51,1431.31,1440.93,416460067,14509746184865,1526617991873015
2020-09-02,1450.23,1456.7,1438.03,1451.38,432221535,14864797324678,1536512811418965
