date,Breadth_20D,Momentum_20D,Dispersion_20D,Leader,Leader_Momentum_20D,Leadership_Gap_20D,NAVER_Momentum_20D,Semiconductor_Momentum_20D,Auto_Momentum_20D,Finance_Momentum_20D,NAVER_Relative_Strength,Semiconductor_Relative_Strength,Auto_Relative_Strength,Finance_Relative_Strength
2025-08-18,0.49,-0.0069113477218972,0.0178265766895899,005930.KS,0.04321925258012094,0.01471579685958524,-0.06611574777293328,0.01882151601974502,0.028503455720535698,-0.047050041565854794,-0.05671188745718081,0.028225376335497487,0.03790731603628816,-0.03764618125010233
2025-08-19,0.4800000000000001,-0.0087162254786402,0.0179794731317071,005380.KS,0.04784681472147967,0.015398318400697164,-0.060416652823764516,-0.00120695585995928,0.04784681472147967,-0.04102383709932733,-0.049215135439458366,0.009994561524346867,0.05904833210578582,-0.029822319715021185
2025-08-20,0.51,0.0005776540897575,0.0183429340549188,005930.KS,0.06818159072659546,0.0003850190887400018,-0.05744683967433806,0.009882204710847997,0.06779657163785546,-0.03679691100256943,-0.05611028575086685,0.011218758634319204,0.06913312556132667,-0.035460357079098226
2025-08-21,0.51,-0.0192874752886214,0.0176112023822438,005930.KS,0.06325310965247954,0.06550534745239023,-0.03671706366614502,-0.01298312198749918,-0.0022522377999106835,-0.040896112159444664,-0.015550732146045278,0.008183209532600565,0.01891409372018906,-0.01972978063934492
2025-08-22,0.51,-0.0113769040800612,0.0175916054082933,005930.KS,0.08181804071422327,0.0703237861296877,-0.02202639525496941,0.006586265953268278,0.011494254584535568,-0.06762629054897606,-0.00902921539239474,0.019583445815842947,0.024491434447110237,-0.054629110686401396
2025-08-25,0.54,-0.0015335996138859,0.0172868137522179,005930.KS,0.08497725599963069,0.05957303609969822,-0.03837950852101413,0.030270527436989936,0.025404219899932468,-0.06406137341910012,-0.035080387087773744,0.03356964887023032,0.02870334133317285,-0.06076225198585974
2025-08-26,0.52,-0.0134856109766563,0.0153755032349842,005380.KS,0.0,0.001420526050843196,-0.061571110461369205,-0.001664493563278635,0.0,-0.012005535601319117,-0.04618998382352009,0.013716633074570484,0.01538112663784912,0.003375591036530002
2025-08-27,0.52,-0.0145545120221814,0.0154550964666305,005380.KS,0.009174328276681853,0.009174328276681853,-0.0643776445949058,-0.004761885402789601,0.009174328276681853,-0.017295626046669788,-0.04797310196081121,0.011642657231304986,0.02557887091077644,-0.0008910834125752005
2025-08-28,0.5,-0.0201680077619721,0.0158572147111589,000660.KS,0.020447187528997546,0.013488696599179839,-0.07051284516711886,-0.010437515983999446,0.006958490929817707,-0.02500133711040331,-0.048626700503978194,0.011448628679141225,0.028844635592958377,-0.0031151924472626394
2025-08-29,0.5,-0.0185417347744523,0.0146682315154187,005380.KS,0.04473585770909838,0.05976863773308594,-0.08723407743366285,-0.019421142684099835,0.04473585770909838,-0.016478078662588214,-0.06767036068259238,0.00014257406697063685,0.06429957446016885,0.003085638088482258
2025-09-01,0.52,0.0040825040835794,0.0150115830329914,005380.KS,0.06206894318905287,0.04354329498440346,-0.04222224233874505,-0.012593307898844552,0.06206894318905287,0.018525648204649414,-0.04485938899019868,-0.015230454550298178,0.059431796537599245,0.015888501553195787
2025-09-02,0.52,0.0090528211814744,0.0151640944808036,005380.KS,0.05463858435491886,0.042854177237443114,-0.03225804480025185,0.0012699741713345092,0.05463858435491886,0.011784407117475748,-0.03959902380321421,-0.006071004831627846,0.047297605351956505,0.004443428114513393
2025-09-03,0.53,0.0016989830434006,0.0149184601037817,005380.KS,0.06435131250321557,0.0657817735371854,-0.047413808357513854,-0.0018932999387458183,0.06435131250321557,-0.011666203724941093,-0.04771074846616765,-0.0021902400473996163,0.06405437239456177,-0.011963143833594892
2025-09-04,0.55,0.0115129960122313,0.0147126788338252,005380.KS,0.06435131250321557,0.03578830015868184,-0.006564547491082817,0.02372913897791662,0.06435131250321557,-0.05384944057733476,-0.016843667969209063,0.013450018499790373,0.054072192025089325,-0.06412856105546101
2025-09-05,0.5399999999999999,0.0018106745514492,0.0148000034605627,005380.KS,0.047194123770916585,0.0017932837509413435,-0.02760081025399186,0.015608256045247293,0.047194123770916585,-0.04803648477540412,-0.028155478420394897,0.015053587878844255,0.04663945560451355,-0.04859115294180716
2025-09-08,0.55,0.0070274238242649,0.0145330397176068,000660.KS,0.0814817833225161,0.0414276447638231,-0.006535943665479604,0.02890246014284642,0.040054138558693,-0.05991192997603478,-0.012818180706053894,0.02262022310227213,0.03377190151811871,-0.06619416701660907
2025-09-09,0.5900000000000001,0.0293472341818279,0.0139733070369364,000660.KS,0.08020946554217545,0.03777535730558501,0.03587446549717099,0.043625869731711564,0.04243410823659044,-0.024844771992168058,0.007731357256167692,0.015482761490708263,0.01429099999558714,-0.05298788023317136
2025-09-10,0.6,0.0570089517627561,0.0151653409884466,000660.KS,0.1317437234848029,0.0846334830262998,0.04708524481544729,0.07642041710639313,0.047110240458503094,0.03067491375592546,-0.008457001833085134,0.02087817045786071,-0.008432006190029331,-0.024867332892606966
2025-09-11,0.58,0.0482438494187991,0.0149314786846916,000660.KS,0.10591165624804888,0.06163757318789331,0.035555509708596444,0.06338701303260763,0.04427408306015557,0.02617801599112024,-0.011000817256421061,0.016830686067590125,-0.0022822439048619386,-0.020378310973897265
2025-09-12,0.62,0.0785190376413587,0.0159110980797306,000660.KS,0.1897812191021504,0.1358942686664324,0.05122493774194026,0.12142687826900211,0.03939749611675558,0.053886950435718006,-0.026247690424543363,0.043954250102518494,-0.03807513204972804,-0.023585677730765614
2025-09-15,0.6399999999999999,0.0970351183846938,0.0157708000894927,000660.KS,0.2391703826011311,0.1234988207151797,0.03539825605542912,0.1660137243872407,0.004486189633200022,0.1156715618859514,-0.062118435214383275,0.06849703311742832,-0.09303050163661238,0.018154870616139004
2025-09-16,0.65,0.1113594022743993,0.0164491003128884,000660.KS,0.32510518207641437,0.19081960824311994,0.04212862421838537,0.2296953779548544,-0.006980549047528428,0.07678246480130624,-0.07213563495798903,0.11543111877848,-0.12124480822390282,-0.037481794375068156
2025-09-17,0.6399999999999999,0.1062332695753978,0.0166006435961601,000660.KS,0.3071691073383045,0.19794912026446387,0.054176111335691335,0.20819454720607256,-0.009148424157454538,0.08036528706275603,-0.05418030239493625,0.09983813347544497,-0.11750483788808212,-0.027991126667871555
